path,category_guess,lines,includes,gl_calls,gl_raw_refs,gl_call_exprs,gl_known_false_refs,gGL,LLGL,LLRender,LLPipeline,LLDrawPool,LLRenderTarget,LLImageGL,LLViewerTexture,LLViewerWindow
indra/llui/llundo.h,unknown,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/luminanceF.glsl,viewer.misc,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llxorcipher.h,network,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lltemplatemessagedispatcher.cpp,network,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewertextureanim.h,assets.texture,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerjoint.h,viewer.misc,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationmanager.h,viewer.misc,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltexturestats.cpp,assets.texture,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatermap.h,ui,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerhelputil.cpp,viewer.misc,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterexperiencepicker.h,ui,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbuycontents.h,ui,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllistview.cpp,viewer.misc,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpersistentnotificationstorage.h,viewer.misc,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llshareavatarhandler.cpp,world.avatar,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llenvadapters.cpp,viewer.misc,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelvoiceeffect.h,ui,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllookshistorypanel.h,viewer.misc,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbulkupload.h,ui,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimageworker.h,unknown,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llleaplistener.h,core,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llurlmatch.cpp,unknown,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llnotificationsutil.h,unknown,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/pbrglowF.glsl,viewer.misc,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llcond_test.cpp,core,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/setenv.h,unknown,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelgrouplandmoney.h,ui,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterprofile.h,ui,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llwlhandlers.h,viewer.misc,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergotoline.h,ui,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltable.h,viewer.misc,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindingobjectlist.h,viewer.misc,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llcommunicationchannel.h,viewer.misc,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltinygltfhelper.h,viewer.misc,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_httpopsetpriority.cpp,unknown,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/lljointdata.h,unknown,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llmousehandler.cpp,unknown,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llchatmentionhelper.h,unknown,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llprogressbar.h,unknown,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class3/lighting/sumLightsSpecularV.glsl,viewer.misc,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/exposureF.glsl,viewer.misc,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llteleportflags.h,network,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/lllistener_fmodex.h,unknown,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewchildren.h,viewer.misc,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewercontrol.h,viewer.misc,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llchatmsgbox.h,viewer.misc,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsareasearchmenu.cpp,viewer.misc,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llwind.h,viewer.misc,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewermediaobserver.h,viewer.misc,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatermodeluploadbase.h,ui,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterhelpbrowser.h,ui,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/lltransactionflags.h,unknown,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llfixedbuffer.h,core,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/chrono.h,core,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llmake.h,core,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llfilesystem/lldir_linux.h,unknown,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lltextparser.h,unknown,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/velocityF.glsl,viewer.misc,66,0,0,0,0,0,0,0,4,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/fsr2/fsr2_lock.comp.glsl,viewer.misc,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llfilesystem/tests/lldiriterator_test.cpp,unknown,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/lllistener_fmodstudio.h,unknown,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolobjpicker.h,viewer.misc,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbuildoptions.h,ui,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolselectrect.h,viewer.misc,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llimprocessing.h,viewer.misc,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloateradvancedbuildoptions.h,ui,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/kokuachatbar.h,viewer.misc,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinspect.h,viewer.misc,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterregiondebugconsole.h,ui,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsrv.cpp,viewer.misc,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelexperiencelog.h,ui,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimagebmp.h,unknown,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llcalcparser.cpp,unknown,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llsdutil_math.h,unknown,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llkeyboardmacosx.h,unknown,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llstatview.cpp,unknown,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/diffuseAlphaMaskF.glsl,viewer.misc,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/tests/llcorehttp_test.h,unknown,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llextendedstatus.h,network,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llvoinventorylistener.cpp,viewer.misc,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneltiptoast.cpp,ui,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolplacer.h,viewer.misc,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llscrollingpanelparambase.h,viewer.misc,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneldirweb.h,ui,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindingcharacter.h,viewer.misc,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerhelp.h,viewer.misc,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llplacesinventorypanel.h,viewer.misc,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llappviewerlistener.cpp,viewer.misc,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorygallerymenu.h,viewer.misc,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatertoybox.h,ui,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llinventorysettings.h,unknown,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llfilesystem/lldir_mac.h,unknown,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llrngwriter.h,unknown,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llctrlselectioninterface.cpp,unknown,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/SMAANeighborhoodBlendF.glsl,viewer.misc,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/shadowAlphaMaskF.glsl,viewer.misc,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/effects/glowExtractF.glsl,viewer.misc,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llclassifiedflags.h,network,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llmessagereader.cpp,network,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloateraddtocontactset.h,viewer.misc,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatermyscripts.h,ui,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoastscripttextbox.h,viewer.misc,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelgroupinvite.h,ui,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterevent.h,ui,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/interface/pbrTerrainBakeF.glsl,viewer.misc,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/impostorF.glsl,viewer.misc,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/fsr2/fsr2_depth_clip.comp.glsl,viewer.misc,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llfollowcamparams.h,network,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/lltree_common.h,unknown,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/viewerinfo.h,viewer.misc,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llregionposition.h,viewer.misc,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lluiavatar.cpp,world.avatar,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpopupview.h,viewer.misc,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneldirevents.h,ui,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llbadgeowner.h,unknown,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/globalF.glsl,viewer.misc,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/avatarF.glsl,world.avatar,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llprocessor_test.cpp,core,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lltaskname.h,network,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhudeffectresetskeleton.h,viewer.misc,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhudmanager.h,viewer.misc,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllistview.h,viewer.misc,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatersavecamerapreset.h,ui,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llbrowsernotification.cpp,viewer.misc,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llfindlocale.h,core,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llmetrics.h,core,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llfilesystem/lldir_win32.h,unknown,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/diffuseAlphaMaskIndexedF.glsl,viewer.misc,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llmsgvariabletype.h,network,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/llvorbisencode.h,unknown,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/lllistener_openal.h,unknown,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbuycurrencyhtml.h,ui,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationhinthandler.cpp,viewer.misc,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llagentui.h,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolselect.h,viewer.misc,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhudrender.h,viewer.misc,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llurldispatcher.h,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatertestinspectors.h,ui,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llphysicsextensionsos/llphysicsextensions.h,unknown,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class3/deferred/waterHazeV.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/gbufferUtil.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/SMAAEdgeDetectF.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/postDeferredGammaCorrect.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/treeF.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/objects/simpleNoColorV.glsl,viewer.misc,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/avatar/eyeballV.glsl,world.avatar,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llpacketbuffer.h,network,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llnullcipher.cpp,network,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llsdappservices.h,network,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/llstreamingaudio.h,unknown,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llurlwhitelist.h,viewer.misc,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelhome.h,ui,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterconversationlog.h,ui,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltrackpicker.h,viewer.misc,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/utilitybar.h,viewer.misc,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatersaveprefpreset.h,ui,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterchatmentionpicker.h,ui,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterhowto.h,ui,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindinglinksetlist.h,viewer.misc,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llboost.h,core,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llrefcount.cpp,core,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llkeyboardwin32.h,unknown,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/lldxhardware.h,unknown,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llcallbackmap.h,unknown,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lluifwd.h,unknown,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/tests/llxfer_file_test.cpp,network,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/sunDiscF.glsl,viewer.misc,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/objects/bumpV.glsl,viewer.misc,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/lighting/lightFuncSpecularV.glsl,viewer.misc,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/lighting/lightFuncV.glsl,viewer.misc,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/media_plugins/cef/dummy_volume_catcher.cpp,unknown,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llloginhandler.h,viewer.misc,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llmarketplacenotifications.h,viewer.misc,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llwindowlistener.h,viewer.misc,58,2,0,0,0,0,0,0,0,0,0,0,0,0,3
indra/newview/lldrawpoolsky.cpp,render.draw_pool,58,2,0,0,0,0,0,0,0,0,7,0,0,0,0
indra/newview/llappviewermacosx-for-objc.h,viewer.misc,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationstorage.h,viewer.misc,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloateravatartextures.h,ui,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolindividual.h,viewer.misc,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpreviewanim.h,viewer.misc,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llprocessor.h,core,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lluiusage.h,unknown,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class2/deferred/sunLightF.glsl,viewer.misc,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/SMAABlendWeightsF.glsl,viewer.misc,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/objects/simpleColorF.glsl,viewer.misc,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/lighting/sumLightsSpecularV.glsl,viewer.misc,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llmessageconfig.h,network,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llcipher.h,network,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/machine.cpp,network,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llrender/llrendersphere.h,render.legacy_low_level,57,8,0,0,0,0,0,0,1,0,0,0,0,0,0
indra/newview/llpanelgroupexperiences.h,ui,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventoryicon.h,viewer.misc,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterforgetuser.h,ui,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llcapabilityprovider.h,viewer.misc,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcrashlogger/llcrashlookup.h,unknown,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llmortician.h,core,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llcommonutils.cpp,core,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llviewinject.h,unknown,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llbadgeholder.h,unknown,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/diffuseIndexedF.glsl,viewer.misc,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/diffuseAlphaMaskNoColorF.glsl,viewer.misc,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/pbrShadowAlphaBlendF.glsl,viewer.misc,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/windlight/atmosphericsHelpersV.glsl,viewer.misc,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/effects/glowF.glsl,viewer.misc,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llloginflags.h,network,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llhttpsdhandler.h,network,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llproductinforequest.h,viewer.misc,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llaccountingcost.h,viewer.misc,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelpulldown.h,ui,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneldirclassified.h,ui,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerchat.h,viewer.misc,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsnapshotmodel.h,viewer.misc,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerdisplayname.h,viewer.misc,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llaudiosourcevo.h,viewer.misc,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelonlinestatus.cpp,ui,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterpay.h,ui,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llurlhistory.h,viewer.misc,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhasheduniqueid.cpp,viewer.misc,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_mutex.h,unknown,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llbboxlocal.cpp,unknown,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llkeyboardsdl.h,unknown,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfiltereditor.h,unknown,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llplugin/slplugin/slplugin-objc.h,unknown,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/avatarAlphaShadowF.glsl,world.avatar,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/avatarShadowV.glsl,world.avatar,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/windlight/atmosphericsV.glsl,viewer.misc,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/windlight/gammaF.glsl,viewer.misc,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/lighting/lightAlphaMaskNonIndexedF.glsl,viewer.misc,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llrender/llfontfreetypesvg.h,render.legacy_low_level,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/material_codes.h,unknown,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/llaudiodecodemgr.h,unknown,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerfoldertype.h,viewer.misc,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llappviewermacosx.h,viewer.misc,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llimagefiltersmanager.h,viewer.misc,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhudeffectblob.h,viewer.misc,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterimnearbychathandler.h,ui,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbigpreview.h,ui,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lluploaddialog.h,viewer.misc,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhints.h,viewer.misc,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsaveoutfitcombobtn.h,viewer.misc,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llthreadlocalstorage.h,core,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/ctype_workaround.h,core,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class2/deferred/sunLightSSAOF.glsl,viewer.misc,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/interface/twotexturecompareF.glsl,assets.texture,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/interface/pathfindingV.glsl,viewer.misc,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/starsV.glsl,viewer.misc,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/sunDiscV.glsl,viewer.misc,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
